Number of Temperature Reductions,Current Temperature,C,gamma,epsilon,Metric,Best Metric
0,150.0,733236,1e-12,1e-12,202.0653433896005,199.10204214736987
0,150.0,1,1e-12,1e-12,202.2274202061052,199.10204214736987
0,150.0,1,1e-12,1e-06,202.22743460407338,199.10204214736987
0,150.0,662671,1e-12,1e-06,202.0809528049205,199.10204214736987
0,150.0,444015,1e-12,1e-06,202.12928020666305,199.10204214736987
0,150.0,444015,1e-18,1e-06,202.22743470203685,199.10204214736987
0,150.0,444015,1e-20,1e-06,202.22743482536808,199.10204214736987
0,150.0,390835,1e-20,1e-06,202.22743482525073,199.10204214736987
0,150.0,390835,1e-20,1e-05,202.2275644071844,199.10204214736987
0,150.0,390835,1e-15,1e-05,202.22747799938304,199.10204214736987
0,150.0,640964,1e-15,1e-05,202.2274226970194,199.10204214736987
0,150.0,412327,1e-15,1e-05,202.2274732531093,199.10204214736987
0,150.0,412327,1e-15,1e-18,202.22732927322073,199.10204214736987
0,150.0,412327,1e-15,0.1,201.57989002379304,199.10204214736987
0,150.0,754059,1e-15,0.1,201.57981369205478,199.10204214736987
0,150.0,1000000,1e-15,0.1,201.57975875226037,199.10204214736987
0,150.0,1000000,1e-20,0.1,201.57998210899197,199.10204214736987
0,150.0,1000000,1e-20,1e-06,202.22743482557357,199.10204214736987
0,150.0,1000000,1e-20,1e-06,202.22743482557357,199.10204214736987
0,150.0,1000000,1e-20,1e-06,202.22743482557357,199.10204214736987
0,150.0,1000000,1e-20,1e-06,202.22743482557357,199.10204214736987
0,150.0,1000000,0.1,1e-06,198.8430637696533,198.8430637696533
0,150.0,1000000,1e-07,1e-06,14.556748280274837,14.556748280274837
0,150.0,1000000,1e-07,1e-07,8.396363314538515,8.396363314538515
0,150.0,1000000,1e-07,1e-09,14.359934010705938,8.396363314538515
0,150.0,914121,1e-07,1e-09,14.786122466958542,8.396363314538515
0,150.0,914121,1e-07,0.01,10.88439958923023,8.396363314538515
0,150.0,914121,1e-07,0.0001,14.849716734725977,8.396363314538515
0,150.0,914121,1e-07,1e-10,14.812886242722156,8.396363314538515
0,150.0,914121,1e-07,1e-14,14.826246825718718,8.396363314538515
0,150.0,914121,1e-07,1e-17,14.865107395347477,8.396363314538515
0,150.0,778728,1e-07,1e-17,13.390949371216735,8.396363314538515
0,150.0,778728,1e-06,1e-17,2.279825670824058,2.279825670824058
0,150.0,467381,1e-06,1e-17,0.8340553869565783,0.8340553869565783
0,150.0,467381,0.1,1e-17,198.84260007815232,0.8340553869565783
0,150.0,467381,1e-06,1e-20,0.8340553869565783,0.8340553869565783
0,150.0,467381,1e-06,1e-20,0.8340553869565783,0.8340553869565783
0,150.0,706247,1e-06,1e-20,1.6498987270388097,0.8340553869565783
0,150.0,706247,1e-07,1e-20,13.277508871079748,0.8340553869565783
0,150.0,706247,1e-07,0.1,5.558321882631063,0.8340553869565783
0,150.0,706247,1e-07,1e-14,9.282645253074245,0.8340553869565783
0,150.0,701147,1e-07,1e-14,12.917053674792792,0.8340553869565783
0,150.0,625687,1e-07,1e-14,9.796889047878151,0.8340553869565783
0,150.0,529664,1e-07,1e-14,8.218411710067093,0.8340553869565783
0,150.0,529664,1e-12,1e-14,202.11033495121993,0.8340553869565783
0,150.0,734244,1e-07,1e-14,14.494806523970077,0.8340553869565783
0,150.0,734244,1e-09,1e-14,101.61253761311193,0.8340553869565783
0,150.0,845209,1e-07,1e-14,14.617757176076507,0.8340553869565783
0,150.0,845209,1e-13,1e-14,202.2087342113566,0.8340553869565783
1,112.5,845209,1e-08,1e-14,7.6656794548383145,0.8340553869565783
1,112.5,845209,0.01,1e-14,172.20247585891377,0.8340553869565783
1,112.5,845209,1e-12,1e-14,202.0405983869556,0.8340553869565783
1,112.5,874658,1e-08,1e-14,7.488022413841705,0.8340553869565783
1,112.5,874658,0.0001,1e-14,1266.047124860831,0.8340553869565783
1,112.5,595836,1e-08,1e-14,11.2545529877221,0.8340553869565783
1,112.5,595836,1e-14,1e-14,202.22610310491498,0.8340553869565783
1,112.5,595836,1e-14,1e-07,202.22610454470896,0.8340553869565783
1,112.5,595836,1e-08,1e-07,11.264981689004431,0.8340553869565783
1,112.5,731615,1e-08,1e-07,9.793371294922675,0.8340553869565783
1,112.5,647950,1e-08,1e-07,12.475293843961957,0.8340553869565783
1,112.5,681523,1e-08,1e-07,9.921610869359911,0.8340553869565783
1,112.5,594890,1e-08,1e-07,11.318063862593645,0.8340553869565783
1,112.5,663416,1e-08,1e-07,9.036489185195977,0.8340553869565783
1,112.5,663416,1e-08,1e-12,9.039354486081056,0.8340553869565783
1,112.5,730665,1e-08,1e-12,9.857275560580296,0.8340553869565783
1,112.5,1,1e-08,1e-12,202.22516497032623,0.8340553869565783
1,112.5,730665,1e-15,1e-12,202.22725888995197,0.8340553869565783
1,112.5,730665,1e-08,1e-19,9.861901843890042,0.8340553869565783
1,112.5,730665,1e-12,1e-19,202.06591159504097,0.8340553869565783
1,112.5,834065,1e-08,1e-19,8.910233345049347,0.8340553869565783
1,112.5,834065,1e-08,1e-12,8.911174140917792,0.8340553869565783
1,112.5,1,1e-08,1e-12,8.911174140917792,0.8340553869565783
1,112.5,1000000,1e-08,1e-12,3.68006709932991,0.8340553869565783
1,112.5,1,1e-08,1e-12,3.68006709932991,0.8340553869565783
1,112.5,725651,1e-08,1e-12,10.96175883242818,0.8340553869565783
1,112.5,725651,1e-08,1e-05,10.961689254618129,0.8340553869565783
1,112.5,725651,1e-08,1e-09,10.968123437032208,0.8340553869565783
1,112.5,565853,1e-08,1e-09,11.70899517207833,0.8340553869565783
1,112.5,541997,1e-08,1e-09,11.239419491432276,0.8340553869565783
1,112.5,541997,1e-09,1e-09,116.2538193481735,0.8340553869565783
1,112.5,541997,1e-13,1e-09,202.21543766040986,0.8340553869565783
1,112.5,541997,1e-08,1e-11,11.239419416818048,0.8340553869565783
1,112.5,541997,1e-10,1e-11,190.42728691830226,0.8340553869565783
1,112.5,574748,1e-08,1e-11,12.130879391753345,0.8340553869565783
1,112.5,517751,1e-08,1e-11,11.975720033736005,0.8340553869565783
1,112.5,517751,1e-08,1e-07,11.961828454138104,0.8340553869565783
1,112.5,517751,1e-07,1e-07,8.049205026898717,0.8340553869565783
1,112.5,517751,0.001,1e-07,839.4437863615574,0.8340553869565783
1,112.5,147143,1e-07,1e-07,3.5682319842118866,0.8340553869565783
1,112.5,147143,0.01,1e-07,172.272312626509,0.8340553869565783
1,112.5,889885,1e-07,1e-07,14.72784620896985,0.8340553869565783
1,112.5,889885,1e-05,1e-07,3.986510357179326,0.8340553869565783
1,112.5,1000000,1e-05,1e-07,7.7924305129438,0.8340553869565783
1,112.5,1000000,1e-08,1e-07,3.6672464204202315,0.8340553869565783
1,112.5,1000000,0.01,1e-07,172.272312626509,0.8340553869565783
1,112.5,1000000,1e-08,1e-14,3.678141252593391,0.8340553869565783
1,112.5,1000000,0.01,1e-14,172.20247585891377,0.8340553869565783
1,112.5,1000000,1e-15,1e-14,202.22719933826187,0.8340553869565783
1,112.5,1000000,1e-08,1e-14,202.22719933826187,0.8340553869565783
1,112.5,874125,1e-08,1e-14,7.507758644867293,0.8340553869565783
1,112.5,687110,1e-08,1e-14,10.425624684643044,0.8340553869565783
1,112.5,687110,1e-08,1e-10,10.431698516863024,0.8340553869565783
1,112.5,461840,1e-08,1e-10,14.009229258343076,0.8340553869565783
1,112.5,461840,0.001,1e-10,691.4011969632485,0.8340553869565783
1,112.5,461840,1e-08,1e-16,14.009229258680982,0.8340553869565783
1,112.5,461840,1e-08,1e-11,14.015624485945022,0.8340553869565783
1,112.5,461840,1e-08,1e-07,14.009229106066776,0.8340553869565783
1,112.5,461840,1e-08,1e-14,14.009229258632118,0.8340553869565783
1,112.5,461840,1e-08,1e-10,14.009229258632118,0.8340553869565783
1,112.5,585838,1e-08,1e-14,11.736034705273621,0.8340553869565783
1,112.5,585838,1e-10,1e-14,189.48878356902267,0.8340553869565783
1,112.5,585838,1e-10,1e-15,189.4887835690225,0.8340553869565783
1,112.5,378439,1e-10,1e-15,193.94968129392623,0.8340553869565783
1,112.5,378439,1e-14,1e-15,202.2265837362721,0.8340553869565783
1,112.5,378439,1e-14,1e-16,202.2265837362721,0.8340553869565783
1,112.5,62692,1e-14,1e-16,202.22728182328362,0.8340553869565783
1,112.5,68227,1e-14,1e-16,202.22726958448993,0.8340553869565783
1,112.5,863227,1e-14,1e-16,202.2255119401315,0.8340553869565783
1,112.5,792569,1e-14,1e-16,202.2256681589896,0.8340553869565783
1,112.5,792569,1e-14,1e-14,202.22566815898978,0.8340553869565783
1,112.5,792569,1e-13,1e-14,202.2098979745574,0.8340553869565783
1,112.5,792569,1e-12,1e-14,202.0522311524293,0.8340553869565783
1,112.5,792569,1e-10,1e-14,185.095536680974,0.8340553869565783
1,112.5,792569,1e-10,1e-12,185.09553668098772,0.8340553869565783
1,112.5,792569,1e-11,1e-12,200.4790462403665,0.8340553869565783
1,112.5,792569,1e-13,1e-12,202.20989797457162,0.8340553869565783
1,112.5,792569,1e-13,1e-19,202.20989797455724,0.8340553869565783
1,112.5,792569,1e-13,0.1,201.56228026350468,0.8340553869565783
1,112.5,792569,1e-20,0.1,201.57998210875763,0.8340553869565783
1,112.5,778097,1e-20,0.1,201.57998210875763,0.8340553869565783
1,112.5,429436,1e-20,0.1,201.57998210878677,0.8340553869565783
1,112.5,429436,1e-20,1e-08,202.22742057124788,0.8340553869565783
1,112.5,429436,1e-20,1e-13,202.2274204272695,0.8340553869565783
1,112.5,429436,1e-17,1e-13,202.22741945556962,0.8340553869565783
1,112.5,429436,1e-20,1e-13,202.22741945556962,0.8340553869565783
1,112.5,579050,1e-17,1e-13,202.22741910012218,0.8340553869565783
1,112.5,453863,1e-17,1e-13,202.2274194007365,0.8340553869565783
1,112.5,453863,1e-17,1e-06,202.22743379871764,0.8340553869565783
1,112.5,769075,1e-17,1e-06,202.22743311625453,0.8340553869565783
1,112.5,666030,1e-17,1e-06,202.2274333601739,0.8340553869565783
1,112.5,871108,1e-17,1e-06,202.22743282627243,0.8340553869565783
1,112.5,871108,1e-10,1e-06,183.4404597880211,0.8340553869565783
1,112.5,565050,1e-10,1e-06,189.93350760108123,0.8340553869565783
1,112.5,565050,1e-06,1e-06,1.2821414136571068,0.8340553869565783
1,112.5,565050,1e-06,1e-05,1.2822024100233513,0.8340553869565783
1,112.5,565050,1e-06,0.01,0.9956035751933312,0.8340553869565783
1,112.5,565050,1e-06,1e-18,1.2665067555551612,0.8340553869565783
1,112.5,565050,1e-06,1e-19,1.2665067555551612,0.8340553869565783
1,112.5,565050,1e-06,1e-20,1.2665067555551612,0.8340553869565783
2,84.375,447483,1e-06,1e-20,0.9451739785623017,0.8340553869565783
2,84.375,447483,1e-20,1e-20,202.22742042738545,0.8340553869565783
2,84.375,343806,1e-06,1e-20,1.6409083808046103,0.8340553869565783
2,84.375,343806,1e-07,1e-20,7.0381711466515124,0.8340553869565783
2,84.375,328727,1e-07,1e-20,6.872301562105177,0.8340553869565783
2,84.375,700957,1e-07,1e-20,13.137137663208934,0.8340553869565783
2,84.375,700957,1e-08,1e-20,9.993369891446342,0.8340553869565783
2,84.375,700957,1e-14,1e-20,202.2258706840246,0.8340553869565783
2,84.375,700957,1e-13,1e-20,202.2119233413482,0.8340553869565783
2,84.375,451174,1e-08,1e-20,14.61181012219871,0.8340553869565783
2,84.375,451174,1e-08,1e-15,14.606164965934571,0.8340553869565783
2,84.375,381863,1e-08,1e-15,19.039343299325306,0.8340553869565783
2,84.375,381863,1e-13,1e-15,202.21897794865365,0.8340553869565783
2,84.375,994308,1e-08,1e-15,3.710357583465913,0.8340553869565783
2,84.375,994308,1e-08,1e-16,3.7171160006520068,0.8340553869565783
2,84.375,994308,0.0001,1e-16,2319.8745274219823,0.8340553869565783
2,84.375,781884,1e-08,1e-16,8.099077280454702,0.8340553869565783
2,84.375,781884,1e-12,1e-16,202.0545924350195,0.8340553869565783
2,84.375,781884,1e-06,1e-16,2.286454439009163,0.8340553869565783
2,84.375,531985,1e-06,1e-16,1.131563993944842,0.8340553869565783
2,84.375,531985,0.001,1e-16,861.2629707327077,0.8340553869565783
2,84.375,531985,1e-06,1e-15,1.1375076514744151,0.8340553869565783
2,84.375,531985,1e-06,1e-12,1.1376775456776211,0.8340553869565783
2,84.375,487125,1e-06,1e-12,1.019196385326757,0.8340553869565783
2,84.375,487125,1e-06,1e-18,1.0154271992755268,0.8340553869565783
2,84.375,487125,1e-08,1e-18,12.909805359052454,0.8340553869565783
2,84.375,228786,1e-08,1e-18,29.411092316937253,0.8340553869565783
2,84.375,228786,1e-08,1e-12,29.411092317015125,0.8340553869565783
2,84.375,219951,1e-08,1e-12,31.041863664139033,0.8340553869565783
2,84.375,844575,1e-08,1e-12,7.682151954961308,0.8340553869565783
2,84.375,785983,1e-08,1e-12,10.004542608537085,0.8340553869565783
2,84.375,785983,1e-08,1e-09,10.008624489883612,0.8340553869565783
2,84.375,785983,1e-06,1e-09,2.3000641564994813,0.8340553869565783
2,84.375,785983,1e-10,1e-09,185.23467561262305,0.8340553869565783
2,84.375,785983,1e-06,1e-10,2.3071622507696192,0.8340553869565783
2,84.375,476959,1e-06,1e-10,0.8031474484062355,0.8031474484062355
2,84.375,476959,1e-06,0.001,1.0130584811994585,0.8031474484062355
2,84.375,476959,0.1,0.001,198.85577730808944,0.8031474484062355
2,84.375,192683,1e-06,0.001,1.1957980640862096,0.8031474484062355
2,84.375,192683,1e-13,0.001,202.23755929191367,0.8031474484062355
2,84.375,192683,0.01,0.001,172.45670054079034,0.8031474484062355
2,84.375,192683,1e-12,0.001,202.199220307979,0.8031474484062355
2,84.375,222198,1e-06,0.001,1.7322879345449238,0.8031474484062355
2,84.375,951909,1e-06,0.001,0.9491635007935705,0.8031474484062355
2,84.375,951909,0.01,0.001,172.45670054079034,0.8031474484062355
2,84.375,903669,1e-06,0.001,2.6205732600999223,0.8031474484062355
2,84.375,903669,1e-13,0.001,202.22184018121823,0.8031474484062355
2,84.375,628490,1e-06,0.001,1.6709626468584668,0.8031474484062355
2,84.375,929113,1e-06,0.001,2.624046583645217,0.8031474484062355
2,84.375,676355,1e-06,0.001,1.3832741558701183,0.8031474484062355
2,84.375,676355,1e-07,0.001,11.70144589174219,0.8031474484062355
2,84.375,676355,1e-07,1e-16,11.93740075620434,0.8031474484062355
2,84.375,676355,0.001,1e-16,1067.286178267188,0.8031474484062355
2,84.375,1,1e-07,1e-16,202.20490042702218,0.8031474484062355
2,84.375,676355,1e-07,1e-19,11.937346893388392,0.8031474484062355
2,84.375,474406,1e-07,1e-19,7.200927224151852,0.8031474484062355
2,84.375,474406,0.0001,1e-19,465.76407525988367,0.8031474484062355
2,84.375,474406,1e-07,1e-14,7.179971711631641,0.8031474484062355
2,84.375,474406,1e-07,1e-18,7.200927224151852,0.8031474484062355
2,84.375,474406,1e-12,1e-18,202.12254843815975,0.8031474484062355
2,84.375,737055,1e-07,1e-18,7.113029285179822,0.8031474484062355
2,84.375,737055,1e-07,1e-20,7.113029285179822,0.8031474484062355
2,84.375,729222,1e-07,1e-20,14.348348599464886,0.8031474484062355
2,84.375,635472,1e-07,1e-20,9.406128396430637,0.8031474484062355
2,84.375,655664,1e-07,1e-20,11.003455830163274,0.8031474484062355
2,84.375,655664,0.1,1e-20,198.84347115949797,0.8031474484062355
2,84.375,655664,0.001,1e-20,1040.8436365842642,0.8031474484062355
2,84.375,655664,1e-07,1e-18,11.003455830163274,0.8031474484062355
2,84.375,572551,1e-07,1e-18,8.286900109762382,0.8031474484062355
2,84.375,572551,1e-09,1e-18,115.29432612380094,0.8031474484062355
2,84.375,572551,0.1,1e-18,198.84347115949797,0.8031474484062355
2,84.375,572551,1e-12,1e-18,202.10085604275574,0.8031474484062355
2,84.375,311693,1e-07,1e-18,6.522455969826947,0.8031474484062355
2,84.375,311693,1e-07,1e-20,6.522455969826947,0.8031474484062355
2,84.375,311693,1e-10,1e-20,195.39669387922376,0.8031474484062355
2,84.375,311693,1e-07,1e-20,195.39669387922376,0.8031474484062355
2,84.375,97823,1e-07,1e-20,4.611827481387073,0.8031474484062355
2,84.375,211825,1e-07,1e-20,4.469104237330751,0.8031474484062355
2,84.375,211825,1e-07,1e-16,4.469104237606545,0.8031474484062355
2,84.375,283554,1e-07,1e-16,6.028469402002591,0.8031474484062355
2,84.375,283554,1e-07,1e-14,5.955049145122187,0.8031474484062355
2,84.375,389055,1e-07,1e-14,6.506786870563425,0.8031474484062355
2,84.375,283554,1e-07,1e-20,6.028514879310885,0.8031474484062355
2,84.375,283554,1e-12,1e-20,202.16473473219241,0.8031474484062355
2,84.375,62491,1e-07,1e-20,7.65994981781851,0.8031474484062355
2,84.375,54465,1e-07,1e-20,8.540141115519472,0.8031474484062355
2,84.375,308885,1e-07,1e-20,6.491620717265355,0.8031474484062355
2,84.375,308885,1e-07,0.1,3.949264830313185,0.8031474484062355
2,84.375,308885,0.1,0.1,198.9679827584286,0.8031474484062355
2,84.375,308885,0.01,0.1,189.14137645026966,0.8031474484062355
2,84.375,328503,1e-07,0.1,3.891225286483557,0.8031474484062355
2,84.375,569961,1e-07,0.1,4.577810335797765,0.8031474484062355
2,84.375,220825,1e-07,0.1,3.546598150520618,0.8031474484062355
2,84.375,220825,0.01,0.1,189.14137645026966,0.8031474484062355
2,84.375,220825,1e-05,0.1,5.002342586750002,0.8031474484062355
2,84.375,220825,1e-05,1e-14,30.55992006567474,0.8031474484062355
2,84.375,220825,1e-05,1e-10,30.56198710770545,0.8031474484062355
2,84.375,220825,1e-05,1e-07,30.543422325058568,0.8031474484062355
2,84.375,220825,0.0001,1e-07,76.99350416923812,0.8031474484062355
2,84.375,220825,1e-20,1e-07,202.22742186708086,0.8031474484062355
3,63.28125,220825,1e-05,1e-13,30.504296238962365,0.8031474484062355
3,63.28125,220825,1e-19,1e-13,202.2274204525993,0.8031474484062355
3,63.28125,199376,1e-05,1e-13,27.397719729490124,0.8031474484062355
3,63.28125,168348,1e-05,1e-13,23.13684159316613,0.8031474484062355
3,63.28125,900540,1e-05,1e-13,1.1266067286600085,0.8031474484062355
3,63.28125,900540,1e-19,1e-13,202.22742052885314,0.8031474484062355
3,63.28125,900540,1e-05,1e-08,4.852397661444708,0.8031474484062355
3,63.28125,900540,1e-09,1e-08,92.06261581973813,0.8031474484062355
3,63.28125,900540,0.0001,1e-08,1787.3495959981738,0.8031474484062355
3,63.28125,756613,1e-09,1e-08,99.61373123371594,0.8031474484062355
3,63.28125,756613,1e-09,1e-07,99.61373033308968,0.8031474484062355
3,63.28125,756613,1e-09,1e-14,99.61373133378544,0.8031474484062355
3,63.28125,756613,0.0001,1e-14,1127.7673003308673,0.8031474484062355
3,63.28125,756613,1e-06,1e-14,2.201916796365675,0.8031474484062355
3,63.28125,756613,1e-06,1e-09,2.2022645536266343,0.8031474484062355
3,63.28125,756613,1e-06,1e-07,2.2051834847246687,0.8031474484062355
3,63.28125,730044,1e-06,1e-07,2.1370705770675618,0.8031474484062355
3,63.28125,730044,1e-06,1e-09,2.139421926270575,0.8031474484062355
3,63.28125,454335,1e-06,1e-09,0.8930271607908485,0.8031474484062355
3,63.28125,821735,1e-06,1e-09,2.4308489679518925,0.8031474484062355
3,63.28125,821735,1e-11,1e-09,200.4148564359875,0.8031474484062355
3,63.28125,821735,1e-06,1e-12,2.429379936403726,0.8031474484062355
3,63.28125,1,1e-06,1e-12,202.0027755386515,0.8031474484062355
3,63.28125,821735,1e-10,1e-12,184.48001111756656,0.8031474484062355
3,63.28125,821735,1e-06,1e-19,2.4354019534438565,0.8031474484062355
3,63.28125,821735,0.0001,1e-19,1356.781853380062,0.8031474484062355
3,63.28125,821735,1e-19,1e-19,202.2274204694609,0.8031474484062355
3,63.28125,821735,1e-20,1e-19,202.2274204273563,0.8031474484062355
3,63.28125,821735,1e-06,0.1,1.6761868340750594,0.8031474484062355
3,63.28125,821735,1e-06,0.001,2.4293441354501883,0.8031474484062355
3,63.28125,722264,1e-06,0.001,2.1172754497171784,0.8031474484062355
3,63.28125,722264,1e-09,0.001,102.87075633313279,0.8031474484062355
3,63.28125,837225,1e-09,0.001,93.36850604248998,0.8031474484062355
3,63.28125,837225,0.0001,0.001,1435.9303391326607,0.8031474484062355
3,63.28125,837225,1e-09,1e-06,93.35886301502694,0.8031474484062355
3,63.28125,1000000,1e-09,1e-06,86.72910718313875,0.8031474484062355
3,63.28125,1000000,1e-09,1e-12,86.72910718313875,0.8031474484062355
3,63.28125,1000000,1e-09,1e-05,86.72910718313875,0.8031474484062355
3,63.28125,1000000,1e-09,1e-10,86.72910718313875,0.8031474484062355
3,63.28125,1000000,1e-08,1e-10,3.679596136609564,0.8031474484062355
3,63.28125,994183,1e-08,1e-10,3.7093511874506127,0.8031474484062355
3,63.28125,994183,1e-10,1e-10,180.86226955775163,0.8031474484062355
3,63.28125,994183,1e-10,1e-10,180.86226955775163,0.8031474484062355
3,63.28125,923633,1e-08,1e-10,6.321244928927273,0.8031474484062355
3,63.28125,1,1e-08,1e-10,202.22516497032623,0.8031474484062355
3,63.28125,923633,1e-08,1e-16,6.316182139046325,0.8031474484062355
3,63.28125,631757,1e-08,1e-16,11.04454771626288,0.8031474484062355
3,63.28125,682544,1e-08,1e-16,9.922140376679572,0.8031474484062355
3,63.28125,682544,1e-08,1e-18,9.90733742867499,0.8031474484062355
3,63.28125,682544,1e-08,1e-20,9.90733742867499,0.8031474484062355
3,63.28125,682544,1e-08,0.1,9.044627557236302,0.8031474484062355
3,63.28125,682544,1e-12,0.1,201.42756377953776,0.8031474484062355
3,63.28125,472488,1e-08,0.1,14.946455508176602,0.8031474484062355
3,63.28125,682974,1e-08,0.1,9.054587221403345,0.8031474484062355
3,63.28125,517067,1e-08,0.1,14.487760372592932,0.8031474484062355
3,63.28125,517067,1e-08,1e-05,12.003287499412792,0.8031474484062355
3,63.28125,517067,0.001,1e-05,836.884180743718,0.8031474484062355
3,63.28125,517067,1e-08,1e-07,12.002892042817653,0.8031474484062355
3,63.28125,517067,1e-08,1e-11,12.00288804922711,0.8031474484062355
3,63.28125,267476,1e-08,1e-11,28.673910398015025,0.8031474484062355
3,63.28125,396638,1e-08,1e-11,18.075323388396995,0.8031474484062355
3,63.28125,191566,1e-08,1e-11,41.46944869216825,0.8031474484062355
3,63.28125,396638,1e-08,0.0001,18.07179068616322,0.8031474484062355
3,63.28125,396638,1e-08,1e-20,18.067894437483268,0.8031474484062355
3,63.28125,396638,1e-10,1e-20,193.55610019388368,0.8031474484062355
3,63.28125,396638,1e-12,1e-20,202.13973787485804,0.8031474484062355
3,63.28125,634143,1e-08,1e-20,10.966140681967344,0.8031474484062355
3,63.28125,810456,1e-08,1e-20,9.445312020393514,0.8031474484062355
3,63.28125,766648,1e-08,1e-20,10.44185962018846,0.8031474484062355
3,63.28125,886628,1e-08,1e-20,7.403278466713414,0.8031474484062355
3,63.28125,850051,1e-08,1e-20,8.557740163336877,0.8031474484062355
3,63.28125,850051,1e-08,1e-20,8.557740163336877,0.8031474484062355
3,63.28125,850051,1e-15,1e-20,202.2272324721188,0.8031474484062355
3,63.28125,850051,1e-08,1e-20,202.2272324721188,0.8031474484062355
3,63.28125,850051,1e-06,1e-20,2.5358060452956983,0.8031474484062355
3,63.28125,850051,0.0001,1e-20,1470.5766005506377,0.8031474484062355
3,63.28125,850051,1e-20,1e-20,202.2274204273563,0.8031474484062355
3,63.28125,850051,1e-13,1e-20,202.20862717199046,0.8031474484062355
3,63.28125,850051,1e-13,1e-15,202.20862717199049,0.8031474484062355
3,63.28125,850051,1e-13,1e-18,202.20862717199046,0.8031474484062355
3,63.28125,850051,1e-13,1e-16,202.20862717199046,0.8031474484062355
3,63.28125,850051,1e-20,1e-16,202.2274204273563,0.8031474484062355
3,63.28125,1000000,1e-20,1e-16,202.22742042759094,0.8031474484062355
3,63.28125,621598,1e-20,1e-16,202.2274204273563,0.8031474484062355
3,63.28125,778481,1e-20,1e-16,202.2274204273563,0.8031474484062355
3,63.28125,1,1e-20,1e-16,202.22742042717994,0.8031474484062355
