Number of Temperature Reductions,Current Temperature,C,gamma,epsilon,Metric,Best Metric
0,50.0,728624,1e-05,1e-20,16.82046757440943,16.82046757440943
0,50.0,666409,1e-05,1e-20,29.49147842837576,16.82046757440943
0,50.0,941726,1e-05,1e-20,6.024158470672767,6.024158470672767
0,50.0,941726,1e-05,0.01,4.267154190248283,4.267154190248283
0,50.0,617568,1e-05,0.01,30.141441615987507,4.267154190248283
0,50.0,337388,1e-05,0.01,29.980197560495352,4.267154190248283
0,50.0,337388,1e-05,1e-07,33.727749449735555,4.267154190248283
0,50.0,337388,1e-20,1e-07,202.22742186706628,4.267154190248283
0,50.0,337388,1e-05,0.0001,33.68920183274909,4.267154190248283
0,50.0,337388,1e-07,0.0001,6.952190477089643,4.267154190248283
0,50.0,337388,1e-14,0.0001,202.2281143056037,4.267154190248283
0,50.0,337388,1e-07,0.01,6.342702244590493,4.267154190248283
0,50.0,498027,1e-07,0.01,7.679316339812029,4.267154190248283
0,50.0,346020,1e-07,0.01,6.472985893260761,4.267154190248283
0,50.0,112664,1e-07,0.01,4.669895044686159,4.267154190248283
0,50.0,112664,1e-10,0.01,199.83316838137432,4.267154190248283
0,50.0,924212,1e-07,0.01,11.499612427939653,4.267154190248283
0,50.0,924212,1e-07,1e-15,14.903148835437326,4.267154190248283
0,50.0,924212,1e-19,1e-15,202.22742052748092,4.267154190248283
0,50.0,924212,1e-07,1e-20,14.888795243235206,4.267154190248283
0,50.0,1000000,1e-07,1e-20,14.377940090773842,4.267154190248283
0,50.0,879409,1e-07,1e-20,14.738615410429356,4.267154190248283
0,50.0,879409,0.01,1e-20,172.3422523503735,4.267154190248283
0,50.0,879409,1e-05,1e-20,3.785174521133775,3.785174521133775
0,50.0,879409,1e-05,1e-18,3.785174521133775,3.785174521133775
0,50.0,100000,1e-05,1e-18,17.695860376563065,3.785174521133775
0,50.0,798595,1e-05,1e-18,9.78811813593179,3.785174521133775
0,50.0,798595,1e-05,1e-20,9.78811813593179,3.785174521133775
0,50.0,798595,1e-05,1e-20,9.78811813593179,3.785174521133775
0,50.0,798595,1e-05,1e-14,10.350829645597257,3.785174521133775
0,50.0,798595,0.0001,1e-14,1249.7748970458151,3.785174521133775
0,50.0,902518,1e-05,1e-14,1.0695818062410398,1.0695818062410398
0,50.0,902518,1e-09,1e-14,91.8578313785582,1.0695818062410398
0,50.0,902518,1e-18,1e-14,202.22742017378553,1.0695818062410398
0,50.0,902518,1e-05,1e-18,4.946229912824111,1.0695818062410398
0,50.0,902518,1e-09,1e-18,91.8578313785582,1.0695818062410398
0,50.0,989078,1e-05,1e-18,5.263818240081241,1.0695818062410398
0,50.0,989078,0.001,1e-18,1267.7834733178993,1.0695818062410398
0,50.0,989078,1e-12,1e-18,202.00880693180787,1.0695818062410398
0,50.0,989078,1e-05,1e-20,5.263818240081241,1.0695818062410398
0,50.0,989078,1e-07,1e-20,8.668230172916493,1.0695818062410398
0,50.0,989078,1e-13,1e-20,202.20555359167702,1.0695818062410398
0,50.0,1000000,1e-07,1e-20,202.20555359167702,1.0695818062410398
0,50.0,100000,1e-07,1e-20,4.540371588818386,1.0695818062410398
0,50.0,100000,1e-12,1e-20,202.20531213836992,1.0695818062410398
0,50.0,230203,1e-07,1e-20,4.8997598231696395,1.0695818062410398
0,50.0,230203,1e-05,1e-20,31.941138126165775,1.0695818062410398
0,50.0,230203,1e-06,1e-20,1.79672555333053,1.0695818062410398
0,50.0,230203,1e-11,1e-20,201.71879649686744,1.0695818062410398
0,50.0,230203,1e-10,1e-20,197.1708654214769,1.0695818062410398
0,50.0,230203,1e-20,1e-20,202.22742042728268,1.0695818062410398
0,50.0,230203,1e-06,1e-20,202.22742042728268,1.0695818062410398
0,50.0,793870,1e-06,1e-20,2.331591640166697,1.0695818062410398
0,50.0,793870,1e-06,1e-17,2.331591640166697,1.0695818062410398
0,50.0,487975,1e-06,1e-17,1.0438338887236789,1.0438338887236789
0,50.0,386881,1e-06,1e-17,1.7629694761277581,1.0438338887236789
0,50.0,386881,1e-20,1e-17,202.2274204272681,1.0438338887236789
0,50.0,446948,1e-06,1e-17,0.9464058016512448,0.9464058016512448
0,50.0,257966,1e-06,1e-17,2.0943979935568464,0.9464058016512448
0,50.0,849893,1e-06,1e-17,1.6828125339521056,0.9464058016512448
0,50.0,849893,1e-20,1e-17,202.2274204273563,0.9464058016512448
0,50.0,100000,1e-06,1e-17,2.546867773537998,0.9464058016512448
0,50.0,100000,1e-19,1e-17,202.227420432465,0.9464058016512448
0,50.0,100000,1e-06,1e-20,2.546867773537998,0.9464058016512448
0,50.0,204960,1e-06,1e-20,1.5596597965877284,0.9464058016512448
0,50.0,854654,1e-06,1e-20,2.543866120519494,0.9464058016512448
0,50.0,655934,1e-06,1e-20,1.7027982305318177,0.9464058016512448
0,50.0,655934,1e-20,1e-20,202.2274204273563,0.9464058016512448
0,50.0,655934,1e-06,1e-13,1.7041687555009322,0.9464058016512448
0,50.0,655934,1e-06,1e-20,1.7041687555009322,0.9464058016512448
0,50.0,745273,1e-06,1e-13,1.695161743893221,0.9464058016512448
0,50.0,786108,1e-06,1e-13,2.2987381041642982,0.9464058016512448
0,50.0,786108,1e-06,1e-07,2.308831867129758,0.9464058016512448
0,50.0,786108,1e-08,1e-07,10.008748046522816,0.9464058016512448
0,50.0,786108,1e-05,1e-07,10.343542716304476,0.9464058016512448
0,50.0,786108,1e-05,1e-09,10.395107742308408,0.9464058016512448
0,50.0,786108,1e-17,1e-09,202.22741871135284,0.9464058016512448
0,50.0,947903,1e-05,1e-09,6.188981061236152,0.9464058016512448
0,50.0,947903,1e-17,1e-09,202.22741834495014,0.9464058016512448
0,50.0,782436,1e-05,1e-09,9.036740903312158,0.9464058016512448
0,50.0,782436,1e-05,1e-13,9.010423859391755,0.9464058016512448
0,50.0,782436,1e-06,1e-13,2.289440547026936,0.9464058016512448
0,50.0,801981,1e-06,1e-13,2.35885956702164,0.9464058016512448
0,50.0,920920,1e-06,1e-13,1.8547020327455965,0.9464058016512448
0,50.0,100000,1e-06,1e-13,2.4696871213371647,0.9464058016512448
0,50.0,100000,1e-06,1e-15,2.554401412042822,0.9464058016512448
0,50.0,100000,1e-09,1e-15,179.66103894821526,0.9464058016512448
0,50.0,679409,1e-06,1e-15,1.423157259501472,0.9464058016512448
0,50.0,679409,1e-06,0.01,1.1857188233230769,0.9464058016512448
0,50.0,679409,1e-13,0.01,202.32116376248635,0.9464058016512448
0,50.0,874074,1e-06,0.01,2.270847965725453,0.9464058016512448
0,50.0,1000000,1e-06,0.01,2.948279460478867,0.9464058016512448
0,50.0,1000000,1e-06,0.001,2.9831868595912296,0.9464058016512448
0,50.0,1000000,1e-06,1e-06,0.5754432932125645,0.5754432932125645
0,50.0,100000,1e-06,1e-06,2.556363219412273,0.5754432932125645
0,50.0,100000,1e-06,1e-05,2.52599582627493,0.5754432932125645
0,50.0,100000,1e-06,1e-12,2.4682376736390697,0.5754432932125645
0,50.0,100000,1e-06,1e-09,2.6266477549706613,0.5754432932125645
0,50.0,455259,1e-06,1e-09,0.8908731459861297,0.5754432932125645
0,50.0,455259,0.0001,1e-09,440.7013848269885,0.5754432932125645
1,37.5,785004,1e-06,1e-09,2.297263562958907,0.5754432932125645
1,37.5,455259,1e-06,1e-07,0.8848912808758427,0.5754432932125645
1,37.5,455259,1e-06,1e-14,0.8869131262093741,0.5754432932125645
1,37.5,455259,1e-06,1e-08,0.8891850276222827,0.5754432932125645
1,37.5,455259,1e-09,1e-08,123.46680855022069,0.5754432932125645
1,37.5,455259,1e-06,1e-07,123.46680855022069,0.5754432932125645
1,37.5,455259,0.01,1e-08,172.30492297684228,0.5754432932125645
1,37.5,761246,1e-06,1e-08,0.7222839334131572,0.5754432932125645
1,37.5,761246,1e-06,1e-05,2.2161776633512993,0.5754432932125645
1,37.5,698153,1e-06,1e-05,2.068857917212908,0.5754432932125645
1,37.5,698153,1e-06,1e-18,2.0657105928165596,0.5754432932125645
1,37.5,424063,1e-06,1e-18,1.1707552885340666,0.5754432932125645
1,37.5,424063,1e-06,0.01,1.4278975898515738,0.5754432932125645
1,37.5,317880,1e-06,0.01,2.4272524806250404,0.5754432932125645
1,37.5,317880,1e-10,0.01,195.31503584507453,0.5754432932125645
1,37.5,491455,1e-06,0.01,0.9984527677817832,0.5754432932125645
1,37.5,491455,0.0001,0.01,464.7575019581418,0.5754432932125645
1,37.5,157326,1e-06,0.01,2.031172704702958,0.5754432932125645
1,37.5,397601,1e-06,0.01,1.3121219281174588,0.5754432932125645
1,37.5,144596,1e-06,0.01,1.5392519201178987,0.5754432932125645
1,37.5,144596,1e-08,0.01,52.18061867605187,0.5754432932125645
1,37.5,144596,1e-18,0.01,202.33630681820182,0.5754432932125645
1,37.5,430818,1e-06,0.01,1.3948626194618807,0.5754432932125645
1,37.5,430818,1e-06,1e-14,1.0772006171213824,0.5754432932125645
1,37.5,572064,1e-06,1e-14,1.3163282525611257,0.5754432932125645
1,37.5,563159,1e-06,1e-14,1.2712131929517174,0.5754432932125645
1,37.5,648182,1e-06,1e-14,1.4294447995525672,0.5754432932125645
1,37.5,313690,1e-06,1e-14,1.8719466971301875,0.5754432932125645
1,37.5,869366,1e-06,1e-14,1.6413524481248443,0.5754432932125645
1,37.5,800639,1e-06,1e-14,2.34889471865444,0.5754432932125645
1,37.5,800639,1e-06,1e-15,2.3509272888752335,0.5754432932125645
1,37.5,800639,1e-07,1e-15,12.723614464392028,0.5754432932125645
1,37.5,100000,1e-07,1e-15,4.540371588800106,0.5754432932125645
1,37.5,100000,1e-05,1e-15,17.67125460058098,0.5754432932125645
1,37.5,100000,1e-11,1e-15,202.00639356221404,0.5754432932125645
1,37.5,100000,1e-17,1e-15,202.22742020732886,0.5754432932125645
1,37.5,100000,1e-08,1e-15,69.63111858521395,0.5754432932125645
1,37.5,203005,1e-05,1e-15,27.983507376183113,0.5754432932125645
1,37.5,100000,1e-05,1e-16,17.680402322991792,0.5754432932125645
1,37.5,100000,1e-19,1e-16,202.227420432465,0.5754432932125645
1,37.5,100000,0.0001,1e-16,7.879695599367662,0.5754432932125645
1,37.5,100000,0.0001,1e-10,7.859025150283287,0.5754432932125645
1,37.5,100000,0.0001,1e-13,7.862288706248021,0.5754432932125645
1,37.5,100000,1e-18,1e-13,202.2274203991719,0.5754432932125645
1,37.5,688629,0.0001,1e-13,919.8040481809232,0.5754432932125645
1,37.5,278940,0.0001,1e-13,146.63266614026273,0.5754432932125645
1,37.5,100000,1e-11,1e-13,202.0063935622155,0.5754432932125645
1,37.5,100000,0.001,1e-13,105.76114059306285,0.5754432932125645
