Number of Temperature Reductions,Current Temperature,C,gamma,epsilon,Metric,Best Metric
0,100.0,671100,1e-08,1e-20,11.246169030070428,3.7223744066955295
0,100.0,671100,1e-15,1e-20,202.22727206737963,3.7223744066955295
0,100.0,671100,1e-06,1e-20,1.6952820876690011,1.6952820876690011
0,100.0,671100,1e-06,0.01,1.1882982481017843,1.1882982481017843
0,100.0,671100,1e-06,1e-09,1.4852613910662262,1.1882982481017843
0,100.0,671100,1e-20,1e-09,202.22742044175422,1.1882982481017843
0,100.0,676269,1e-06,1e-09,1.4236590062795744,1.1882982481017843
0,100.0,676269,1e-06,1e-15,1.425344902175361,1.1882982481017843
0,100.0,478540,1e-06,1e-15,0.8157830404727464,0.8157830404727464
0,100.0,478540,1e-06,1e-13,0.7884922849713402,0.7884922849713402
0,100.0,478540,1e-06,1e-09,0.789894968594764,0.7884922849713402
0,100.0,478540,1e-06,1e-11,0.790889344900279,0.7884922849713402
0,100.0,478540,1e-06,1e-18,0.7892139319370924,0.7884922849713402
0,100.0,330570,1e-06,1e-18,1.6231361345298723,0.7884922849713402
0,100.0,330570,0.001,1e-18,344.8259364784752,0.7884922849713402
0,100.0,330570,1e-06,1e-20,1.6231361345298723,0.7884922849713402
0,100.0,330570,1e-10,1e-20,194.98688963391407,0.7884922849713402
0,100.0,330570,1e-13,1e-20,202.2201119487023,0.7884922849713402
0,100.0,330570,1e-06,1e-13,1.6292973118669063,0.7884922849713402
0,100.0,330570,1e-06,1e-07,1.6251327917748761,0.7884922849713402
0,100.0,330570,1e-06,1e-10,1.6230770757072386,0.7884922849713402
0,100.0,485421,1e-06,1e-10,0.8091422723910561,0.7884922849713402
0,100.0,485421,1e-06,0.001,0.924529358671775,0.7884922849713402
0,100.0,485421,1e-06,1e-05,0.8042702514283407,0.7884922849713402
0,100.0,485421,1e-05,1e-05,34.440347944629245,0.7884922849713402
0,100.0,271772,1e-05,1e-05,33.787555262205515,0.7884922849713402
0,100.0,554866,1e-05,1e-05,38.25277953212167,0.7884922849713402
0,100.0,554866,1e-06,1e-05,1.22723411103071,0.7884922849713402
0,100.0,498927,1e-06,1e-05,1.0675745830430232,0.7884922849713402
0,100.0,498927,1e-06,1e-19,1.0630369377721647,0.7884922849713402
0,100.0,498927,1e-06,1e-20,1.0630369377721647,0.7884922849713402
0,100.0,161546,1e-06,1e-20,1.557593298473593,0.7884922849713402
0,100.0,396713,1e-06,1e-20,1.6928159382001644,0.7884922849713402
0,100.0,396713,1e-18,1e-20,202.22742031583246,0.7884922849713402
0,100.0,396713,1e-06,1e-20,202.22742031583246,0.7884922849713402
0,100.0,937767,1e-06,1e-20,1.8179126918204782,0.7884922849713402
0,100.0,100000,1e-06,1e-20,2.546867773537998,0.7884922849713402
0,100.0,100000,1e-06,1e-20,2.546867773537998,0.7884922849713402
0,100.0,100000,1e-06,1e-17,2.546867773537998,0.7884922849713402
1,75.0,100000,1e-10,1e-17,200.02275355886385,0.7884922849713402
1,75.0,161398,1e-06,1e-17,1.6670737772696707,0.7884922849713402
1,75.0,161398,1e-06,1e-10,1.5715076921052697,0.7884922849713402
1,75.0,161398,1e-06,1e-06,1.5567835477749818,0.7884922849713402
1,75.0,161398,1e-06,1e-20,1.6670737772696707,0.7884922849713402
1,75.0,161398,1e-11,1e-20,201.8707491593152,0.7884922849713402
1,75.0,334927,1e-06,1e-20,1.6149566804516922,0.7884922849713402
1,75.0,311423,1e-06,1e-20,1.9194558782650142,0.7884922849713402
1,75.0,311423,1e-06,1e-17,1.9194558782650142,0.7884922849713402
1,75.0,311423,1e-06,1e-14,2.6928007937879124,0.7884922849713402
1,75.0,311423,1e-12,1e-14,202.1585742294552,0.7884922849713402
1,75.0,311423,1e-06,1e-19,1.9194558782650142,0.7884922849713402
1,75.0,311423,1e-20,1e-19,202.2274204272681,0.7884922849713402
1,75.0,311423,1e-06,1e-13,1.9542886911723927,0.7884922849713402
1,75.0,311423,1e-06,1e-09,1.9546874846923252,0.7884922849713402
1,75.0,311423,0.01,1e-09,172.20257202546063,0.7884922849713402
1,75.0,868097,1e-06,1e-09,1.5055740128978417,0.7884922849713402
1,75.0,607629,1e-06,1e-09,1.552403478342538,0.7884922849713402
1,75.0,607629,1e-06,1e-11,1.5473989625951645,0.7884922849713402
1,75.0,607629,1e-20,1e-11,202.22742042750025,0.7884922849713402
1,75.0,607629,1e-06,1e-06,1.5540310402353492,0.7884922849713402
1,75.0,607629,1e-10,1e-06,189.02320818956642,0.7884922849713402
1,75.0,593810,1e-06,1e-06,1.5177587536074761,0.7884922849713402
1,75.0,786196,1e-06,1e-06,2.3097940789786673,0.7884922849713402
1,75.0,786196,1e-06,1e-08,2.2983846054982213,0.7884922849713402
1,75.0,896644,1e-06,1e-08,2.6622570117273163,0.7884922849713402
1,75.0,896644,0.0001,1e-08,1769.2934533403034,0.7884922849713402
1,75.0,1000000,1e-06,1e-08,2.8992702101567285,0.7884922849713402
