Number of Temperature Reductions,Current Temperature,C,gamma,epsilon,Metric,Best Metric
0,100.0,301927,1e-20,1e-07,202.22742186706628,172.14672664123157
0,100.0,301927,1e-17,1e-07,202.22742116909689,172.14672664123157
0,100.0,301927,1e-17,1e-09,202.22741974369666,172.14672664123157
0,100.0,301927,1e-17,0.0001,202.22885953746,172.14672664123157
0,100.0,301927,1e-20,0.0001,202.22886023543143,172.14672664123157
0,100.0,47428,1e-20,0.0001,202.2288602353542,172.14672664123157
0,100.0,47428,1e-20,0.001,202.24181940882417,172.14672664123157
0,100.0,47428,1e-20,1e-17,202.22742042719096,172.14672664123157
0,100.0,47428,1e-16,1e-17,202.22741937815158,172.14672664123157
0,100.0,47428,1e-20,1e-17,202.22741937815158,172.14672664123157
0,100.0,47428,1e-16,1e-18,202.22741937815158,172.14672664123157
0,100.0,47428,1e-12,1e-18,202.2169347525094,172.14672664123157
0,100.0,47428,1e-12,1e-19,202.2169347525094,172.14672664123157
0,100.0,902018,1e-12,1e-19,202.02804471175918,172.14672664123157
0,100.0,1000000,1e-12,1e-19,202.00639355095322,172.14672664123157
0,100.0,1000000,1e-10,1e-19,180.7408816241843,172.14672664123157
0,100.0,1000000,1e-09,1e-19,86.72910718313875,86.72910718313875
0,100.0,1000000,1e-09,1e-14,86.72910718313875,86.72910718313875
0,100.0,1000000,1e-09,1e-08,86.72910718313875,86.72910718313875
0,100.0,942457,1e-09,1e-08,89.65775608169737,86.72910718313875
0,100.0,876111,1e-09,1e-08,92.78876819189833,86.72910718313875
0,100.0,876111,1e-14,1e-08,202.22548357820844,86.72910718313875
0,100.0,876111,1e-14,1e-09,202.22548344862716,86.72910718313875
0,100.0,1000000,1e-14,1e-09,202.22520954222324,86.72910718313875
0,100.0,1000000,1e-14,0.001,202.23960844208818,86.72910718313875
0,100.0,992871,1e-14,0.001,202.2396241981491,86.72910718313875
0,100.0,992871,1e-14,0.01,202.33409382158518,86.72910718313875
0,100.0,1,1e-14,0.01,202.33630684662918,86.72910718313875
0,100.0,1,1e-19,0.01,202.33630684885816,86.72910718313875
0,100.0,1,1e-19,0.001,202.24181940881317,86.72910718313875
0,100.0,346111,1e-19,0.001,202.2418194307495,86.72910718313875
0,100.0,346111,1e-19,1e-09,202.22742046351303,86.72910718313875
0,100.0,346111,1e-19,1e-08,202.22742059309488,86.72910718313875
1,75.0,346111,1e-14,1e-08,202.22665535933984,86.72910718313875
1,75.0,346111,1e-11,1e-08,201.46295241920322,86.72910718313875
1,75.0,407676,1e-11,1e-08,201.32712773636936,86.72910718313875
1,75.0,407676,1e-12,1e-08,202.1372981925564,86.72910718313875
1,75.0,407676,1e-12,0.001,202.15169428370774,86.72910718313875
1,75.0,407676,1e-06,0.001,1.378689809645304,1.378689809645304
1,75.0,75860,1e-06,0.001,2.9126705992744113,1.378689809645304
1,75.0,75860,1e-06,1e-15,3.0218313465484425,1.378689809645304
1,75.0,59736,1e-06,1e-15,2.684331097321471,1.378689809645304
1,75.0,59736,0.001,1e-15,67.41146510461475,1.378689809645304
1,75.0,59736,0.0001,1e-15,11.406647277569862,1.378689809645304
1,75.0,59736,0.0001,0.01,16.04905254696535,1.378689809645304
1,75.0,59736,1e-17,0.01,202.33630671744663,1.378689809645304
1,75.0,389010,0.0001,0.01,350.25133594745927,1.378689809645304
1,75.0,59736,0.0001,1e-09,11.570264172399177,1.378689809645304
1,75.0,59736,0.0001,1e-16,11.407742225152194,1.378689809645304
1,75.0,59736,1e-09,1e-16,188.69865769044713,1.378689809645304
1,75.0,59736,0.0001,1e-10,11.57093317229385,1.378689809645304
1,75.0,59736,0.001,1e-10,67.54199918065073,1.378689809645304
1,75.0,999555,0.001,1e-10,1270.4677328615583,1.378689809645304
1,75.0,59736,1e-17,1e-10,202.22742029633707,1.378689809645304
1,75.0,59736,1e-17,1e-15,202.2274202948973,1.378689809645304
1,75.0,59736,0.01,1e-15,172.3139703932298,1.378689809645304
1,75.0,59736,0.01,1e-10,172.33108910229922,1.378689809645304
1,75.0,59736,0.01,1e-06,172.32006275501175,1.378689809645304
1,75.0,999588,0.01,1e-06,172.32006275501175,1.378689809645304
1,75.0,1,0.01,1e-06,196.7261077716857,1.378689809645304
1,75.0,832661,0.01,1e-06,172.32006275501175,1.378689809645304
1,75.0,832661,1e-16,1e-06,202.22741642013068,1.378689809645304
1,75.0,1,1e-16,1e-06,202.22743482514045,1.378689809645304
1,75.0,1,1e-16,1e-07,202.22742186695595,1.378689809645304
1,75.0,1,1e-16,1e-05,202.22742186695595,1.378689809645304
1,75.0,1,1e-11,1e-07,202.22741965608705,1.378689809645304
1,75.0,759898,1e-11,1e-07,200.55096401891143,1.378689809645304
1,75.0,759898,1e-17,1e-07,202.22742018638323,1.378689809645304
1,75.0,759898,1e-17,0.0001,202.22885855474362,1.378689809645304
1,75.0,463384,1e-17,0.0001,202.2288591966655,1.378689809645304
1,75.0,463384,1e-20,0.0001,202.2288602355487,1.378689809645304
1,75.0,463384,1e-20,0.0001,202.2288602355487,1.378689809645304
1,75.0,463384,1e-20,0.001,202.2418194090187,1.378689809645304
1,75.0,542648,1e-20,0.001,202.24181940898953,1.378689809645304
1,75.0,542648,1e-20,1e-17,202.2274204273563,1.378689809645304
1,75.0,542648,1e-15,1e-17,202.22730044994168,1.378689809645304
1,75.0,542648,1e-17,1e-17,202.22741921195941,1.378689809645304
1,75.0,542648,0.01,1e-17,172.36187856328746,1.378689809645304
1,75.0,542648,1e-07,1e-17,8.420553514336381,1.378689809645304
1,75.0,654140,1e-07,1e-17,10.931133856521344,1.378689809645304
1,75.0,1000000,1e-07,1e-17,14.377940090773842,1.378689809645304
1,75.0,1000000,1e-08,1e-17,3.6637862475088503,1.378689809645304
1,75.0,1000000,0.001,1e-17,1270.657820022857,1.378689809645304
1,75.0,1000000,1e-08,1e-12,3.68006709932991,1.378689809645304
1,75.0,1000000,1e-08,1e-07,3.6672464204202315,1.378689809645304
1,75.0,1000000,1e-10,1e-07,180.74088299661213,1.378689809645304
1,75.0,1000000,1e-08,1e-07,180.74088299661213,1.378689809645304
1,75.0,1000000,1e-10,1e-07,180.74088299661213,1.378689809645304
1,75.0,1000000,1e-08,0.001,3.6507470463552942,1.378689809645304
1,75.0,1000000,1e-08,0.001,3.6507470463552942,1.378689809645304
1,75.0,1000000,1e-08,1e-10,3.679596136609564,1.378689809645304
1,75.0,1000000,1e-12,1e-10,202.0063935523923,1.378689809645304
1,75.0,666467,1e-08,1e-10,10.129300025212517,1.378689809645304
1,75.0,666467,1e-08,0.0001,10.146259366372615,1.378689809645304
1,75.0,418597,1e-08,0.0001,16.090201003195475,1.378689809645304
1,75.0,525017,1e-08,0.0001,11.407777461270175,1.378689809645304
1,75.0,525017,1e-08,1e-16,11.417096484139575,1.378689809645304
1,75.0,429903,1e-08,1e-16,15.703342733297307,1.378689809645304
1,75.0,318502,1e-08,1e-16,26.4835306640402,1.378689809645304
1,75.0,318502,1e-08,1e-20,26.483688588688942,1.378689809645304
1,75.0,318502,1e-08,1e-18,26.483688588688942,1.378689809645304
1,75.0,318502,1e-08,1e-20,26.483688588688942,1.378689809645304
1,75.0,963836,1e-08,1e-18,5.259949751246667,1.378689809645304
1,75.0,762539,1e-08,1e-18,10.556345045292248,1.378689809645304
1,75.0,762539,1e-11,1e-18,200.5451486601556,1.378689809645304
1,75.0,762539,1e-08,1e-20,10.556345045292248,1.378689809645304
1,75.0,762539,1e-09,1e-20,99.17877406951575,1.378689809645304
1,75.0,762539,0.0001,1e-20,1137.0734804931492,1.378689809645304
1,75.0,881497,1e-08,1e-20,7.555441632777474,1.378689809645304
1,75.0,809400,1e-08,1e-20,7.8825501480645634,1.378689809645304
1,75.0,1000000,1e-08,1e-20,3.6637862475088503,1.378689809645304
1,75.0,1000000,1e-14,1e-20,202.22520952782529,1.378689809645304
1,75.0,677843,1e-08,1e-20,9.989535568727556,1.378689809645304
1,75.0,535608,1e-08,1e-20,11.283456805516913,1.378689809645304
1,75.0,411512,1e-08,1e-20,16.872073174641105,1.378689809645304
1,75.0,512000,1e-08,1e-20,12.291296556612824,1.378689809645304
1,75.0,512000,1e-11,1e-20,201.0970757163702,1.378689809645304
1,75.0,512000,1e-08,1e-20,201.0970757163702,1.378689809645304
1,75.0,331094,1e-08,1e-20,25.545619919952248,1.378689809645304
1,75.0,331094,1e-20,1e-20,202.2274204272681,1.378689809645304
1,75.0,331094,1e-08,1e-15,25.54528940159882,1.378689809645304
1,75.0,301045,1e-08,1e-15,26.769876704447803,1.378689809645304
1,75.0,329745,1e-08,1e-15,25.611945040289562,1.378689809645304
1,75.0,329745,1e-08,1e-14,25.61194504056608,1.378689809645304
1,75.0,609572,1e-08,1e-14,10.839798979030263,1.378689809645304
1,75.0,609572,1e-08,1e-17,10.83038809985191,1.378689809645304
1,75.0,609572,0.01,1e-17,172.36187856328746,1.378689809645304
1,75.0,609572,1e-08,1e-19,10.83038809985191,1.378689809645304
1,75.0,609572,1e-08,1e-20,10.83038809985191,1.378689809645304
1,75.0,609572,1e-08,0.01,10.684532466348227,1.378689809645304
1,75.0,295446,1e-08,0.01,26.689658520813346,1.378689809645304
1,75.0,609572,1e-06,0.01,1.0580480540125736,1.0580480540125736
1,75.0,533519,1e-06,0.01,0.8470612446835415,0.8470612446835415
2,56.25,533519,1e-06,1e-08,1.1388847272713414,0.8470612446835415
2,56.25,533519,1e-06,1e-12,1.1386927398063544,0.8470612446835415
2,56.25,533519,1e-05,1e-12,35.15238696253216,0.8470612446835415
2,56.25,533519,1e-05,1e-16,37.87387643260852,0.8470612446835415
2,56.25,533519,1e-17,1e-16,202.22741922857057,0.8470612446835415
2,56.25,533519,0.01,1e-16,172.34045517753947,0.8470612446835415
2,56.25,533519,1e-09,1e-16,116.54495936436113,0.8470612446835415
2,56.25,652043,1e-05,1e-16,30.823013260221273,0.8470612446835415
2,56.25,914508,1e-05,1e-16,5.261767815601811,0.8470612446835415
2,56.25,914508,1e-05,1e-13,5.260732113896073,0.8470612446835415
2,56.25,581758,1e-05,1e-13,37.07952984309338,0.8470612446835415
2,56.25,581758,1e-18,1e-13,202.2274202999327,0.8470612446835415
2,56.25,581758,1e-05,1e-19,37.12014352160333,0.8470612446835415
2,56.25,581758,1e-09,1e-19,114.01341307398636,0.8470612446835415
2,56.25,451676,1e-05,1e-19,34.29689861759261,0.8470612446835415
2,56.25,451676,1e-05,1e-20,34.29689861759261,0.8470612446835415
2,56.25,576709,1e-05,1e-20,37.581615084482195,0.8470612446835415
2,56.25,534972,1e-05,1e-20,37.90737763050926,0.8470612446835415
2,56.25,534972,1e-05,1e-20,37.90737763050926,0.8470612446835415
2,56.25,496447,1e-05,1e-20,34.57673812516994,0.8470612446835415
2,56.25,496447,0.01,1e-20,172.3422523503735,0.8470612446835415
2,56.25,496447,1e-10,1e-20,191.4049089250603,0.8470612446835415
2,56.25,496447,1e-05,0.01,32.205921235609566,0.8470612446835415
2,56.25,496447,0.0001,0.01,475.77234692270594,0.8470612446835415
2,56.25,496447,1e-08,0.01,12.365347301053529,0.8470612446835415
2,56.25,464012,1e-08,0.01,14.037330917624603,0.8470612446835415
2,56.25,464012,1e-12,0.01,202.2328965349376,0.8470612446835415
2,56.25,464012,1e-06,0.01,1.2411550504039022,0.8470612446835415
2,56.25,464012,1e-05,0.01,31.518231099806034,0.8470612446835415
2,56.25,464012,1e-20,0.01,202.33630684906362,0.8470612446835415
2,56.25,464012,1e-11,0.01,201.30343058279206,0.8470612446835415
2,56.25,461743,1e-06,0.01,1.2562858627744586,0.8470612446835415
2,56.25,208661,1e-06,0.01,1.344758993049487,0.8470612446835415
2,56.25,208661,1e-10,0.01,197.7130148846057,0.8470612446835415
2,56.25,208661,1e-06,0.001,1.59083737992965,0.8470612446835415
2,56.25,208661,1e-06,1e-09,1.6046642258470485,0.8470612446835415
2,56.25,513336,1e-06,1e-09,1.1012677668206858,0.8470612446835415
2,56.25,513336,1e-19,1e-09,202.22742049087762,0.8470612446835415
2,56.25,513336,0.0001,1e-09,523.6808747003727,0.8470612446835415
2,56.25,513336,0.0001,1e-09,523.6808747003727,0.8470612446835415
2,56.25,295436,1e-06,1e-09,2.5664849020266822,0.8470612446835415
2,56.25,295436,1e-06,1e-11,2.5812950034038193,0.8470612446835415
2,56.25,295436,1e-06,1e-09,2.5812950034038193,0.8470612446835415
2,56.25,295436,1e-06,1e-13,2.5818374455156623,0.8470612446835415
2,56.25,148340,1e-06,1e-13,2.0566889339902654,0.8470612446835415
2,56.25,826420,1e-06,1e-13,2.4498267805918736,0.8470612446835415
2,56.25,826420,1e-10,1e-13,184.3812365513962,0.8470612446835415
2,56.25,826420,1e-10,1e-13,184.3812365513962,0.8470612446835415
2,56.25,529013,1e-06,1e-13,1.1341538380109812,0.8470612446835415
2,56.25,402519,1e-06,1e-13,1.4554461153520362,0.8470612446835415
2,56.25,402519,1e-13,1e-13,202.21852126836544,0.8470612446835415
2,56.25,402519,1e-06,1e-14,1.419196221346714,0.8470612446835415
2,56.25,131322,1e-06,1e-14,2.049229671870836,0.8470612446835415
2,56.25,914874,1e-06,1e-14,1.9320387891793849,0.8470612446835415
2,56.25,1000000,1e-06,1e-14,2.8933500584084926,0.8470612446835415
2,56.25,1,1e-06,1e-14,202.0027755386515,0.8470612446835415
2,56.25,1000000,0.001,1e-14,1283.416541680375,0.8470612446835415
2,56.25,1000000,1e-06,1e-18,2.904222502098068,0.8470612446835415
2,56.25,1,1e-06,1e-18,202.0027755386515,0.8470612446835415
2,56.25,1000000,1e-09,1e-18,86.72910718313875,0.8470612446835415
2,56.25,1000000,1e-06,1e-19,2.904222502098068,0.8470612446835415
2,56.25,1000000,1e-06,1e-12,0.5722591399188941,0.5722591399188941
2,56.25,1000000,1e-06,1e-19,0.5722591399188941,0.5722591399188941
2,56.25,1000000,1e-06,1e-19,0.5722591399188941,0.5722591399188941
2,56.25,684864,1e-06,1e-12,1.6655495876690034,0.5722591399188941
2,56.25,684864,1e-06,1e-09,1.6707626074801634,0.5722591399188941
2,56.25,684864,1e-06,0.001,1.6334183111474458,0.5722591399188941
2,56.25,684864,0.0001,0.001,899.3362057280972,0.5722591399188941
2,56.25,684864,1e-06,1e-20,1.719469539810943,0.5722591399188941
2,56.25,684864,1e-06,0.01,1.1883835498729443,0.5722591399188941
2,56.25,684864,0.01,0.01,174.21085474605562,0.5722591399188941
2,56.25,684864,1e-06,1e-05,2.060972151717983,0.5722591399188941
2,56.25,684864,0.001,1e-05,1072.6239696665052,0.5722591399188941
2,56.25,684864,1e-11,1e-05,200.71632341913755,0.5722591399188941
2,56.25,684864,0.01,1e-05,172.20874272843454,0.5722591399188941
2,56.25,662005,1e-06,1e-05,1.4572586935823015,0.5722591399188941
2,56.25,551123,1e-06,1e-05,1.206684949709746,0.5722591399188941
2,56.25,875192,1e-06,1e-05,2.614966746788366,0.5722591399188941
2,56.25,482422,1e-06,1e-05,0.7864396785691901,0.5722591399188941
2,56.25,614487,1e-06,1e-05,1.9494251012910928,0.5722591399188941
2,56.25,614487,1e-19,1e-05,202.2275644573954,0.5722591399188941
2,56.25,722197,1e-06,1e-05,2.116280318553527,0.5722591399188941
2,56.25,722197,1e-06,0.001,2.1203647887405457,0.5722591399188941
2,56.25,662330,1e-06,0.001,1.483791245059034,0.5722591399188941
2,56.25,662330,1e-06,1e-09,1.4407641252321375,0.5722591399188941
2,56.25,1,1e-06,1e-09,202.0027755386515,0.5722591399188941
2,56.25,830188,1e-06,1e-09,2.4517701559958605,0.5722591399188941
2,56.25,830188,1e-18,1e-09,202.22742018673875,0.5722591399188941
2,56.25,835716,1e-06,1e-09,2.4786899866018217,0.5722591399188941
2,56.25,835716,1e-06,1e-12,2.4725906567833182,0.5722591399188941
2,56.25,835716,1e-06,1e-18,2.4848417552654367,0.5722591399188941
2,56.25,835716,1e-06,1e-20,2.4848417552654367,0.5722591399188941
2,56.25,446963,1e-06,1e-20,0.953066314471212,0.5722591399188941
2,56.25,446963,1e-06,0.01,1.3623092694672672,0.5722591399188941
2,56.25,707841,1e-06,0.01,1.1831446625825008,0.5722591399188941
2,56.25,1000000,1e-06,0.01,2.948279460478867,0.5722591399188941
2,56.25,1,1e-06,0.01,202.11414894017702,0.5722591399188941
2,56.25,1000000,1e-06,1e-14,202.11414894017702,0.5722591399188941
2,56.25,1000000,1e-10,0.01,180.6803712820837,0.5722591399188941
2,56.25,1000000,1e-10,1e-18,180.7408816241843,0.5722591399188941
3,42.1875,1000000,1e-12,1e-18,202.00639355095322,0.5722591399188941
3,42.1875,835950,1e-12,1e-18,202.04264447817738,0.5722591399188941
3,42.1875,835950,1e-12,1e-20,202.04264447817738,0.5722591399188941
3,42.1875,496512,1e-12,1e-20,202.11766238092164,0.5722591399188941
3,42.1875,604938,1e-12,1e-20,202.0936979976883,0.5722591399188941
3,42.1875,604938,1e-12,1e-14,202.09369799768845,0.5722591399188941
3,42.1875,793503,1e-12,1e-14,202.05202474540917,0.5722591399188941
3,42.1875,498630,1e-12,1e-14,202.11719424927554,0.5722591399188941
3,42.1875,191240,1e-12,1e-14,202.18514162255252,0.5722591399188941
3,42.1875,191240,1e-12,1e-20,202.18514162255235,0.5722591399188941
3,42.1875,191240,1e-12,1e-20,202.18514162255235,0.5722591399188941
3,42.1875,191240,1e-11,1e-20,201.80483724353127,0.5722591399188941
3,42.1875,191240,1e-11,1e-20,201.80483724353127,0.5722591399188941
3,42.1875,191240,0.0001,1e-20,52.37185153590633,0.5722591399188941
3,42.1875,281070,0.0001,1e-20,149.457134045848,0.5722591399188941
3,42.1875,86691,0.0001,1e-20,6.1658867576265655,0.5722591399188941
3,42.1875,86691,0.0001,1e-14,6.044144411794496,0.5722591399188941
3,42.1875,86691,1e-09,1e-14,182.4707665566883,0.5722591399188941
3,42.1875,86691,1e-11,1e-14,202.03580284763467,0.5722591399188941
3,42.1875,86691,0.001,1e-14,80.57790545067111,0.5722591399188941
3,42.1875,86691,0.0001,1e-09,6.096442016053368,0.5722591399188941
3,42.1875,86691,0.01,1e-09,172.20257202546063,0.5722591399188941
3,42.1875,821436,0.0001,1e-09,1341.7272272043363,0.5722591399188941
3,42.1875,86691,1e-17,1e-09,202.22742024940402,0.5722591399188941
3,42.1875,86691,0.0001,1e-06,6.103448873320313,0.5722591399188941
3,42.1875,690195,0.0001,1e-06,925.270045474715,0.5722591399188941
3,42.1875,86691,0.0001,1e-20,925.270045474715,0.5722591399188941
3,42.1875,86691,0.0001,0.001,6.01537626309555,0.5722591399188941
3,42.1875,805647,0.0001,0.001,1279.3351135217104,0.5722591399188941
3,42.1875,979454,0.0001,0.001,2206.5277305245622,0.5722591399188941
3,42.1875,86691,1e-05,0.001,16.42227058308302,0.5722591399188941
3,42.1875,86691,1e-05,1e-09,16.47009348073805,0.5722591399188941
3,42.1875,86691,1e-05,1e-11,16.51726956352172,0.5722591399188941
3,42.1875,910537,1e-05,1e-11,5.12083687066277,0.5722591399188941
3,42.1875,910537,0.0001,1e-11,1361.7383279573141,0.5722591399188941
3,42.1875,854123,1e-05,1e-11,4.229542017128846,0.5722591399188941
3,42.1875,854123,1e-07,1e-11,14.009256190159993,0.5722591399188941
3,42.1875,1,1e-05,1e-11,200.03372420920502,0.5722591399188941
3,42.1875,599377,1e-05,1e-11,35.50686229209865,0.5722591399188941
3,42.1875,854123,0.0001,1e-11,1147.0800558758763,0.5722591399188941
3,42.1875,854123,0.0001,1e-11,1147.0800558758763,0.5722591399188941
3,42.1875,854123,1e-06,1e-11,2.5394438803646286,0.5722591399188941
3,42.1875,642642,1e-06,1e-11,1.426895764412563,0.5722591399188941
3,42.1875,642642,1e-06,1e-18,1.4239464682312837,0.5722591399188941
3,42.1875,642642,1e-19,1e-18,202.22742047747906,0.5722591399188941
3,42.1875,642642,1e-06,1e-19,1.4239464682312837,0.5722591399188941
3,42.1875,642642,1e-18,1e-19,202.2274202790631,0.5722591399188941
3,42.1875,642642,1e-06,1e-16,1.4256354694045719,0.5722591399188941
3,42.1875,642642,0.01,1e-16,172.34045517753947,0.5722591399188941
3,42.1875,642642,1e-05,1e-16,31.71629779785122,0.5722591399188941
3,42.1875,923756,1e-06,1e-16,1.2238482662490828,0.5722591399188941
3,42.1875,923756,1e-06,1e-17,1.2269829030027257,0.5722591399188941
3,42.1875,923756,1e-06,1e-11,1.2321274756413358,0.5722591399188941
3,42.1875,910612,1e-06,1e-11,2.6655761194360332,0.5722591399188941
3,42.1875,1,1e-06,1e-11,202.0027755386515,0.5722591399188941
3,42.1875,674827,1e-06,1e-11,1.6850438311430533,0.5722591399188941
3,42.1875,674827,1e-10,1e-11,187.5911545702424,0.5722591399188941
3,42.1875,674827,1e-06,1e-17,1.682641020986467,0.5722591399188941
3,42.1875,674827,1e-06,1e-16,1.4668890645780943,0.5722591399188941
3,42.1875,1000000,1e-06,1e-16,2.9153901226195607,0.5722591399188941
3,42.1875,457673,1e-06,1e-16,0.8748355546909913,0.5722591399188941
3,42.1875,457673,1e-06,1e-12,0.8810355416946347,0.5722591399188941
3,42.1875,750440,1e-06,1e-12,2.179187067176529,0.5722591399188941
3,42.1875,750440,1e-11,1e-12,200.57178427871887,0.5722591399188941
3,42.1875,822733,1e-06,1e-12,1.012249114230913,0.5722591399188941
3,42.1875,588716,1e-06,1e-12,1.4169852624348824,0.5722591399188941
3,42.1875,837566,1e-06,1e-12,1.1812990256949887,0.5722591399188941
3,42.1875,837566,0.0001,1e-12,1336.7002853673512,0.5722591399188941
3,42.1875,1,1e-06,1e-12,202.0027755386515,0.5722591399188941
3,42.1875,837566,1e-06,1e-06,1.3988493024791866,0.5722591399188941
3,42.1875,531125,1e-06,1e-06,1.1339284593329741,0.5722591399188941
3,42.1875,531125,1e-20,1e-06,202.2274348253389,0.5722591399188941
3,42.1875,531125,1e-06,1e-11,1.141490520207729,0.5722591399188941
3,42.1875,531125,1e-06,1e-16,1.1367923106121505,0.5722591399188941
3,42.1875,531125,1e-06,0.01,0.8270592578927598,0.5722591399188941
3,42.1875,531125,1e-05,0.01,32.45939023638037,0.5722591399188941
3,42.1875,531125,1e-18,0.01,202.33630672540042,0.5722591399188941
3,42.1875,531125,1e-05,1e-09,37.83086529824568,0.5722591399188941
3,42.1875,531125,1e-17,1e-09,202.22741924972402,0.5722591399188941
3,42.1875,531125,1e-05,1e-11,35.25550275877731,0.5722591399188941
3,42.1875,531125,0.01,1e-11,172.35224938201344,0.5722591399188941
3,42.1875,531125,1e-05,1e-07,35.07542563443595,0.5722591399188941
3,42.1875,531125,0.0001,1e-07,550.9821034988598,0.5722591399188941
3,42.1875,607452,1e-05,1e-07,34.80624944671885,0.5722591399188941
3,42.1875,442861,1e-05,1e-07,34.15463961413401,0.5722591399188941
3,42.1875,442861,1e-18,1e-07,202.22742174370657,0.5722591399188941
3,42.1875,442861,1e-05,1e-10,34.1721274446539,0.5722591399188941
3,42.1875,442861,1e-05,1e-05,34.15947872406759,0.5722591399188941
